FID;the_geom;NFDBFIREID;SRC_AGENCY;NAT_PARK;FIRE_ID;FIRENAME;LATITUDE;LONGITUDE;YEAR;MONTH;DAY;REP_DATE;OUT_DATE;SIZE_HA;CAUSE;FIRE_TYPE;RESPONSE;PROTZONE;MORE_INFO
NFDB_point.702;POINT (-1720851.0197606294 2367655.416916891);YT-2023-2023DA054;YT;;2023DA054;;65.439383;-136.036617;2023;8;3;2023-08-03T00:00:00;2023-10-13T00:00:00;1557.09;U;;;Wilderness (forested);Hungry Creek
NFDB_point.705;POINT (-1697937.538177805 2400224.1791341943);YT-2023-2023DA053;YT;;2023DA053;;65.807476;-136.065396;2023;8;3;2023-08-03T00:00:00;2023-10-13T00:00:00;520.51;U;;;Wilderness (forested);Semple Creek
NFDB_point.708;POINT (-1845199.9089399667 2212837.6527217124);YT-2023-2023MA034;YT;;2023MA034;;63.60305;-136.166683;2023;8;3;2023-08-03T00:00:00;2023-10-27T00:00:00;912.03;N;;;Full;Moose Creek Headwater
NFDB_point.865;POINT (90579.85065086493 907142.9998055124);PC-2023-2023WP1;PC;PC-WP;2023WP1;;57.2509;-93.4627;2023;8;3;2023-08-03T00:00:00;;450;N;;MON;;
NFDB_point.618;POINT (-1921267.150070317 2022098.9100671378);YT-2023-2023CA009;YT;;2023CA009;;61.766872;-135.106274;2023;8;2;2023-08-02T00:00:00;2023-09-29T00:00:00;3939.56;U;;;Wilderness (forested);CLAIRE LAKE
NFDB_point.646;POINT (-1975553.7059858423 2364695.430116917);YT-2023-2023DA050;YT;;2023DA050;;63.938183;-140.282867;2023;8;2;2023-08-02T00:00:00;2023-10-13T00:00:00;582.59;U;;;Transitional;
NFDB_point.668;POINT (-1883928.3210705642 2302069.813036699);YT-2023-2023DA051;YT;;2023DA051;;64.03465;-137.95465;2023;8;2;2023-08-02T00:00:00;2023-10-13T00:00:00;3020.49;U;;;Wilderness (forested);East O'Brien Creek
NFDB_point.680;POINT (-1898706.3558680387 2124969.6593465228);YT-2023-2023CA010;YT;;2023CA010;;62.655817;-135.959617;2023;8;2;2023-08-02T00:00:00;2023-09-29T00:00:00;823.06;U;;;Transitional;North of Tatlmain Lk.
NFDB_point.725;POINT (-915465.9414313721 1868074.3524690485);NT-2023-ZF088-23;NT;;ZF088-23;;64.783333;-115.193;2023;8;2;2023-08-02T00:00:00;2023-09-07T00:00:00;3000;N;;MON;;
NFDB_point.726;POINT (-542785.0764159198 1367223.9845425435);NT-2023-SS063-23;NT;;SS063-23;;61.094067;-105.40955;2023;8;2;2023-08-02T00:00:00;2023-09-08T00:00:00;300;N;;MON;;
NFDB_point.727;POINT (-1131489.1086782513 1483105.445279209);NT-2023-SS052-23;NT;;SS052-23;;60.766667;-116.8;2023;8;2;2023-08-02T00:00:00;;252253;N;;FUL;;
NFDB_point.728;POINT (-1335298.371418636 2023703.9049494495);NT-2023-VQ029-23;NT;;VQ029-23;;64.622967;-124.87775;2023;8;2;2023-08-02T00:00:00;;266;N;;MOD;;
NFDB_point.729;POINT (-916587.344920105 1899677.7884187158);NT-2023-ZF090-23;NT;;ZF090-23;;65.057667;-115.4325;2023;8;2;2023-08-02T00:00:00;2023-09-07T00:00:00;7000;N;;MON;;
NFDB_point.730;POINT (-580313.5383740268 1384630.1418923056);NT-2023-SS062-23;NT;;SS062-23;;61.194083;-106.173133;2023;8;2;2023-08-02T00:00:00;;2000;N;;MON;;
NFDB_point.731;POINT (-1399737.2421350598 1935354.7606343264);NT-2023-VQ047-23;NT;;VQ047-23;;63.623683;-125.2411;2023;8;2;2023-08-02T00:00:00;2023-09-06T00:00:00;5865;N;;MON;;
NFDB_point.732;POINT (-943255.5796242182 1915916.7388416925);NT-2023-ZF091-23;NT;;ZF091-23;;65.120833;-116.10085;2023;8;2;2023-08-02T00:00:00;2023-09-07T00:00:00;2600;N;;MON;;
NFDB_point.733;POINT (-562506.8069818348 1418482.5254941);NT-2023-SS066-23;NT;;SS066-23;;61.530817;-105.94815;2023;8;2;2023-08-02T00:00:00;;2000;N;;MON;;
NFDB_point.734;POINT (-472363.8659663183 1378536.7084366512);NT-2023-SS064-23;NT;;SS064-23;;61.296917;-104.109533;2023;8;2;2023-08-02T00:00:00;;7500;N;;MON;;
NFDB_point.735;POINT (-922476.6538926752 1880523.952862482);NT-2023-ZF089-23;NT;;ZF089-23;;64.872333;-115.4225;2023;8;2;2023-08-02T00:00:00;2023-09-07T00:00:00;4100;N;;MON;;
NFDB_point.736;POINT (-504083.05092853407 1394765.1879209806);NT-2023-SS065-23;NT;;SS065-23;;61.401967;-104.759667;2023;8;2;2023-08-02T00:00:00;;2000;N;;MON;;
NFDB_point.737;POINT (-1074234.0817501193 1920192.8004621672);NT-2023-ZF094-23;NT;;ZF094-23;;64.738883;-118.813333;2023;8;2;2023-08-02T00:00:00;2023-09-07T00:00:00;3800;N;;MON;;
NFDB_point.738;POINT (-916024.078862567 1574077.1514453064);NT-2023-ZF085-23;NT;;ZF085-23;;62.18555;-113.386667;2023;8;2;2023-08-02T00:00:00;;73109.17;N;;MON;;
NFDB_point.739;POINT (-852812.6280660818 1931640.47170121);NT-2023-ZF081-23;NT;;ZF081-23;;65.520333;-114.308333;2023;8;2;2023-08-02T00:00:00;2023-09-07T00:00:00;3000;N;;MON;;
NFDB_point.120;POINT (-1519247.0108810468 551672.2579733948);BC-2023-2023-N42390;BC;;2023-N42390;;51.5235;-117.5588;2023;8;1;2023-08-01T00:00:00;2023-10-19T00:00:00;644;N;Fire;MON;;Cupola Creek
NFDB_point.295;POINT (-431950.9783540734 819488.2446294306);SK-2023-23DB-LAIRD;SK;;23DB-LAIRD;;56.232583;-102.134717;2023;8;1;2023-08-01T00:00:00;2023-10-02T00:00:00;506;N;;;;
NFDB_point.559;POINT (1627566.2995616507 1212439.0663086437);QC-2023-20231080643;QC;;20231080643;;56.7081;-66.9035;2023;8;1;2023-08-01T00:00:00;2023-08-01T00:00:00;1265.03059;N;;;Nordique;
NFDB_point.693;POINT (-1838246.4693059796 2194491.1193967466);YT-2023-2023MA033;YT;;2023MA033;;63.506;-135.822633;2023;8;1;2023-08-01T00:00:00;2023-10-27T00:00:00;5036.66;N;;;Full;Talbot Creek
NFDB_point.740;POINT (-1293079.8847206251 2171466.9624123652);NT-2023-VQ036-23;NT;;VQ036-23;;66.017033;-125.542133;2023;8;1;2023-08-01T00:00:00;;4000;N;;MON;;
NFDB_point.741;POINT (-1090979.5810641395 1889358.1065184749);NT-2023-ZF083-23;NT;;ZF083-23;;64.416667;-118.90555;2023;8;1;2023-08-01T00:00:00;2023-09-07T00:00:00;11412.24;N;;MON;;
NFDB_point.742;POINT (-881382.9268630793 1711031.0841743671);NT-2023-ZF086-23;NT;;ZF086-23;;63.491333;-113.5075;2023;8;1;2023-08-01T00:00:00;;15346.54;N;;MON;;
NFDB_point.743;POINT (-927000.4502210496 1834415.7161561488);NT-2023-ZF080-23;NT;;ZF080-23;;64.454167;-115.202667;2023;8;1;2023-08-01T00:00:00;2023-10-01T00:00:00;22806.82;N;;MON;;
NFDB_point.744;POINT (-809264.2844950627 1697709.6960445587);NT-2023-ZF092-23;NT;;ZF092-23;;63.556667;-111.994433;2023;8;1;2023-08-01T00:00:00;;8796.53;N;;MON;;
NFDB_point.745;POINT (-1314883.7503828001 2103955.0591493594);NT-2023-VQ039-23;NT;;VQ039-23;;65.369917;-125.279483;2023;8;1;2023-08-01T00:00:00;;643;N;;MON;;
NFDB_point.97;POINT (-1429213.3889903137 1345742.3871148517);BC-2023-2023-G92498;BC;;2023-G92498;2023 Holdover Ekwan Tower;58.5786;-120.9371;2023;7;31;2023-07-31T00:00:00;;275054.7;N;Fire;FUL;;5mi NE of Ekwan Tower
NFDB_point.102;POINT (-1567661.7809634267 432328.82699507196);BC-2023-2023-N52393;BC;;2023-N52393;N52393;50.3582;-117.6146;2023;7;31;2023-07-31T00:00:00;2023-09-27T00:00:00;868;N;Fire;MOD;;Henry Creek
NFDB_point.704;POINT (-1801258.5667350802 2180116.6201190907);YT-2023-2023MA032;YT;;2023MA032;;63.602133;-135.027967;2023;7;31;2023-07-31T00:00:00;2023-10-27T00:00:00;527.14;U;;;Strategic;S Williamson Lake
NFDB_point.746;POINT (-1334458.2965065804 2269982.487091732);NT-2023-VQ037-23;NT;;VQ037-23;;66.6366;-127.456183;2023;7;31;2023-07-31T00:00:00;2023-09-06T00:00:00;1185.09;N;;MON;;
NFDB_point.747;POINT (-760816.2297535716 1784737.7485331497);NT-2023-ZF087-23;NT;;ZF087-23;;64.450833;-111.4855;2023;7;31;2023-07-31T00:00:00;2023-09-07T00:00:00;1100;N;;MON;;
NFDB_point.115;POINT (-1519954.8360591887 393003.915703916);BC-2023-2023-N72365;BC;;2023-N72365;Clint Creek;50.1718;-116.7934;2023;7;30;2023-07-30T00:00:00;2023-09-29T00:00:00;479;N;Fire;MOD;;Clint Creek
NFDB_point.152;POINT (-1470624.2020170472 466108.3656868902);BC-2023-2023-N22370;BC;;2023-N22370;Jubilee Mountain;50.9437;-116.4795;2023;7;30;2023-07-30T00:00:00;2023-10-24T00:00:00;960;N;Fire;FUL;;Jubilee Mountain
NFDB_point.155;POINT (-1516909.49720017 458940.6625242401);BC-2023-2023-N72419;BC;;2023-N72419;;50.742;-117.0683;2023;7;30;2023-07-30T00:00:00;2023-09-19T00:00:00;519;N;Fire;MOD;;Giegerich Creek
NFDB_point.159;POINT (-1530927.5010417425 471406.4185796762);BC-2023-2023-N72369;BC;;2023-N72369;;50.8046;-117.3171;2023;7;30;2023-07-30T00:00:00;2023-09-19T00:00:00;890;N;Fire;MOD;;Westfall River
NFDB_point.172;POINT (-1575929.2984925546 440978.49225899857);BC-2023-2023-N52372;BC;;2023-N52372;St Leon Creek;50.4053;-117.7668;2023;7;30;2023-07-30T00:00:00;2023-09-27T00:00:00;200;N;Fire;MOD;;St Leon Creek
NFDB_point.294;POINT (-485816.9009258506 974048.8436310859);SK-2023-23LA-MULLIN;SK;;23LA-MULLIN;;57.5828;-103.348433;2023;7;30;2023-07-30T00:00:00;2023-08-31T00:00:00;716;N;;;;
NFDB_point.352;POINT (-248330.5670011078 880553.5298173521);MB-2023-NO106;MB;;NO106;;56.9414;-99.1797;2023;7;30;2023-07-30T00:00:00;;563.1;N;;MON;;
NFDB_point.611;POINT (-1625455.1904655998 2655890.033746704);YT-2023-2023OC017;YT;;2023OC017;;68.080404;-138.434946;2023;7;30;2023-07-30T00:00:00;2023-11-16T00:00:00;68201.82;U;;;Wilderness (forested);near headwaters of Johnson Creek
NFDB_point.613;POINT (-1760895.642139723 2464276.756585723);YT-2023-2023DA038;YT;;2023DA038;;65.917283;-138.076333;2023;7;30;2023-07-30T00:00:00;2023-10-13T00:00:00;3570.42;U;;;Wilderness (forested);15km NW of 266km on Dempster Highway
NFDB_point.634;POINT (-1666309.8822302837 2646729.872794232);YT-2023-2023OC026;YT;;2023OC026;;67.775724;-139.06673;2023;7;30;2023-07-30T00:00:00;2023-11-16T00:00:00;26367;U;;;Wilderness (forested);Little Flat Creek
NFDB_point.635;POINT (-1719630.5938419895 2626058.452909518);YT-2023-2023OC010;YT;;2023OC010;;67.313087;-139.732345;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;509.22;U;;;Wilderness (forested);Lone Mountain
NFDB_point.640;POINT (-1770630.6761863392 2519124.145950874);YT-2023-2023OC024;YT;;2023OC024;;66.253136;-139.038494;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;17574.17;U;;;Wilderness (forested);Northwest of Cathedral Rocks
NFDB_point.645;POINT (-1742131.256466393 2385278.8290288704);YT-2023-2023DA042;YT;;2023DA042;;65.450033;-136.650333;2023;7;30;2023-07-30T00:00:00;2023-10-13T00:00:00;289.8;U;;;Wilderness (forested);west/northwest of Mount Turner
NFDB_point.648;POINT (-1751594.2866710792 2385481.8154629474);YT-2023-2023DA045;YT;;2023DA045;;65.398123;-136.819642;2023;7;30;2023-07-30T00:00:00;2023-10-13T00:00:00;2937.22;U;;;Wilderness (forested);west/ southwest of Mount Tuner
NFDB_point.650;POINT (-1667088.2117588772 2406861.833229003);YT-2023-2023OC018;YT;;2023OC018;;66.027432;-135.596068;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;17001.36;U;;;Wilderness (forested);east side of Doll Creek
NFDB_point.651;POINT (-1702501.7371844815 2642693.1489262832);YT-2023-2023OC009;YT;;2023OC009;;67.532533;-139.676667;2023;7;30;2023-07-30T00:00:00;2023-11-16T00:00:00;416.31;N;;;Wilderness (forested);Tack Lake
NFDB_point.654;POINT (-1744526.23770398 2378027.345309167);YT-2023-2023DA043;YT;;2023DA043;;65.383333;-136.594515;2023;7;30;2023-07-30T00:00:00;2023-10-13T00:00:00;590.37;U;;;Wilderness (forested);West of Mount Turner
NFDB_point.662;POINT (-1735476.563152981 2396200.2646254296);YT-2023-2023DA041;YT;;2023DA041;;65.567633;-136.681;2023;7;30;2023-07-30T00:00:00;2023-10-13T00:00:00;442.6;U;;;Wilderness (forested);Hart River - eastside
NFDB_point.673;POINT (-1658265.7179772516 2507318.4461322865);YT-2023-2023OC020;YT;;2023OC020;;66.817032;-136.83334;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;8700;U;;;Wilderness (forested);SW Of Polley Hill
NFDB_point.674;POINT (-1707049.099064918 2682718.4547424754);YT-2023-2023OC011;YT;;2023OC011;;67.785928;-140.392042;2023;7;30;2023-07-30T00:00:00;2023-11-16T00:00:00;6359.14;U;;;Wilderness (forested);Schaeffer Creek
NFDB_point.681;POINT (-1697203.5664563437 2663167.1965423524);YT-2023-2023OC012;YT;;2023OC012;;67.708262;-139.89993;2023;7;30;2023-07-30T00:00:00;2023-11-16T00:00:00;824;U;;;Wilderness (forested);Old Crow River west of Mount Shaeffer
NFDB_point.682;POINT (-1658026.602777978 2569724.1011400484);YT-2023-2023OC015;YT;;2023OC015;;67.272133;-137.73987;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;1105.24;U;;;Wilderness (forested);mouth of Bell River
NFDB_point.689;POINT (-1675838.517395991 2523969.0810635234);YT-2023-2023OC019;YT;;2023OC019;;66.838545;-137.398577;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;9675.89;U;;;Wilderness (forested);Adjacent to Miner River
NFDB_point.692;POINT (-1658141.1322105962 2605451.738249005);YT-2023-2023OC014;YT;;2023OC014;;67.528806;-138.278775;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;4661.76;U;;;Wilderness (forested);3.5km S of Porcupine River/ mouth of Rat Indian Cr
NFDB_point.700;POINT (-1748074.1454883604 2364404.7840329064);YT-2023-2023DA044;YT;;2023DA044;;65.263311;-136.47372;2023;7;30;2023-07-30T00:00:00;2023-10-13T00:00:00;973.75;U;;;Wilderness (forested);SW of Mount Turner
NFDB_point.706;POINT (-1658512.1719740252 2499747.6295662923);YT-2023-2023OC021;YT;;2023OC021;;66.760242;-136.729634;2023;7;30;2023-07-30T00:00:00;2023-10-19T00:00:00;13668.91;U;;;Wilderness (forested);16km west of Dempster Highway at 428km
NFDB_point.707;POINT (-1639244.7776113113 2650283.2041923255);YT-2023-2023OC016;YT;;2023OC016;;67.959885;-138.61084;2023;7;30;2023-07-30T00:00:00;2023-11-16T00:00:00;16116;U;;;Wilderness (forested);West of Driftwood Hill
NFDB_point.748;POINT (-613306.9924066698 1604312.5831892565);NT-2023-ZF078-23;NT;;ZF078-23;;63.13387443;-107.6224221;2023;7;30;2023-07-30T00:00:00;2023-09-08T00:00:00;1000;N;;MON;;
NFDB_point.749;POINT (-834036.0896233483 1806472.358912169);NT-2023-ZF067-23;NT;;ZF067-23;;64.4625;-113.122167;2023;7;30;2023-07-30T00:00:00;2023-10-01T00:00:00;342;N;;MON;;
NFDB_point.750;POINT (-498067.10252676107 1489067.9929882046);NT-2023-ZF076-23;NT;;ZF076-23;;62.272217;-104.927767;2023;7;30;2023-07-30T00:00:00;2023-09-08T00:00:00;250;N;;MON;;
NFDB_point.751;POINT (-667867.6609622309 1840231.580388249);NT-2023-ZF062-23;NT;;ZF062-23;;65.158333;-109.822167;2023;7;30;2023-07-30T00:00:00;2023-09-07T00:00:00;2700;N;;MON;;
NFDB_point.752;POINT (-991243.3339140828 1761476.6836564247);NT-2023-ZF072-23;NT;;ZF072-23;;63.625167;-115.998333;2023;7;30;2023-07-30T00:00:00;;22285.96;N;;MON;;
NFDB_point.753;POINT (-903213.300000398 1828597.504554723);NT-2023-ZF071-23;NT;;ZF071-23;;64.470833;-114.679167;2023;7;30;2023-07-30T00:00:00;2023-09-08T00:00:00;800;N;;MON;;
NFDB_point.754;POINT (-574362.3011991701 1741773.200335707);NT-2023-ZF059-23;NT;;ZF059-23;;64.451667;-107.385;2023;7;30;2023-07-30T00:00:00;2023-09-07T00:00:00;300;N;;MON;;
NFDB_point.755;POINT (-672821.5172727265 1841411.9477941617);NT-2023-ZF061-23;NT;;ZF061-23;;65.158333;-109.934167;2023;7;30;2023-07-30T00:00:00;2023-09-07T00:00:00;1300;N;;MON;;
NFDB_point.756;POINT (-895632.0535492164 1820989.669069443);NT-2023-ZF070-23;NT;;ZF070-23;;64.425;-114.475;2023;7;30;2023-07-30T00:00:00;2023-10-01T00:00:00;2179;N;;MON;;
NFDB_point.757;POINT (-1396036.2870077875 2426676.668840078);NT-2023-EV019-23;NT;;EV019-23;;67.592;-130.609333;2023;7;30;2023-07-30T00:00:00;2023-09-06T00:00:00;9000;N;;MON;;
NFDB_point.758;POINT (-888960.7306715047 1867520.9581046016);NT-2023-ZF064-23;NT;;ZF064-23;;64.854;-114.641667;2023;7;30;2023-07-30T00:00:00;2023-09-07T00:00:00;2100;N;;MON;;
NFDB_point.759;POINT (-1366493.805706254 2030859.8348856764);NT-2023-VQ028-23;NT;;VQ028-23;;64.54985;-125.545583;2023;7;30;2023-07-30T00:00:00;2023-09-06T00:00:00;5000;N;;MON;;
NFDB_point.760;POINT (-984485.3908980351 1778372.621430383);NT-2023-ZF073-23;NT;;ZF073-23;;63.793333;-115.979167;2023;7;30;2023-07-30T00:00:00;2023-10-01T00:00:00;12338.95;N;;MON;;
NFDB_point.761;POINT (-951938.4302678359 1874515.9560937472);NT-2023-ZF066-23;NT;;ZF066-23;;64.7325;-115.986667;2023;7;30;2023-07-30T00:00:00;2023-09-07T00:00:00;25063.37;N;;MON;;
NFDB_point.762;POINT (-909057.397592466 1818004.2710202686);NT-2023-ZF069-23;NT;;ZF069-23;;64.361;-114.729167;2023;7;30;2023-07-30T00:00:00;2023-10-01T00:00:00;7132;N;;MON;;
NFDB_point.882;POINT (-1614851.4079107994 2692484.9371708874);PC-2023-2023VU1;PC;PC-VU;2023VU1;;68.4036;-138.8071;2023;7;30;2023-07-30T00:00:00;;600;U;;MON;;
NFDB_point.218;POINT (-1749047.47118038 341276.77122224215);BC-2023-2023-K52318;BC;;2023-K52318;EAGLE BLUFF;49.0011;-119.5057;2023;7;29;2023-07-29T00:00:00;2023-10-26T00:00:00;7060.6;U;Fire;FUL;;Eagle Bluff
NFDB_point.292;POINT (-795566.0377682046 922280.2821638738);SK-2023-23BN-BROAD;SK;;23BN-BROAD;;56.629214;-108.359585;2023;7;29;2023-07-29T00:00:00;2023-10-11T00:00:00;1645;N;;;;
NFDB_point.293;POINT (-793281.7021369535 931311.5179569228);SK-2023-23BN-BENT;SK;;23BN-BENT;;56.71475;-108.353717;2023;7;29;2023-07-29T00:00:00;2023-08-16T00:00:00;1371;N;;;;
NFDB_point.606;POINT (-1911621.535727335 2405602.9782103966);YT-2023-2023DA024;YT;;2023DA024;;64.610467;-139.81565;2023;7;29;2023-07-29T00:00:00;2023-10-13T00:00:00;1028.67;U;;;Wilderness (forested);Mount Harper
NFDB_point.617;POINT (-1781832.3742482348 2433906.2333191326);YT-2023-2023DA027;YT;;2023DA027;;65.577067;-138.015667;2023;7;29;2023-07-29T00:00:00;2023-10-13T00:00:00;800;U;;;Wilderness (forested);Churchward Hill
NFDB_point.626;POINT (-1891948.5655542812 2281066.7863450083);YT-2023-2023DA029;YT;;2023DA029;;63.8365;-137.810667;2023;7;29;2023-07-29T00:00:00;2023-10-13T00:00:00;11683.83;U;;;Strategic;Gravel Lake
NFDB_point.675;POINT (-1797710.379036782 2251872.344532292);YT-2023-2023MA029;YT;;2023MA029;;64.155833;-135.8625;2023;7;29;2023-07-29T00:00:00;2023-10-27T00:00:00;351;U;;;Wilderness (forested);N McQuesten River
NFDB_point.694;POINT (-1827515.9836282802 2222101.0358497486);YT-2023-2023MA030;YT;;2023MA030;;63.769983;-135.9885;2023;7;29;2023-07-29T00:00:00;2023-10-27T00:00:00;399;U;;;Strategic;Mount Haldane
NFDB_point.699;POINT (-1732565.9567403672 2434138.382734005);YT-2023-2023DA028;YT;;2023DA028;;65.861501;-137.15107;2023;7;29;2023-07-29T00:00:00;2023-10-13T00:00:00;626.78;U;;;Wilderness (forested);Blackstone River
NFDB_point.763;POINT (-869324.9235738065 1871259.1616157093);NT-2023-ZF063-23;NT;;ZF063-23;;64.941667;-114.258333;2023;7;29;2023-07-29T00:00:00;2023-09-07T00:00:00;3300;N;;MON;;
NFDB_point.291;POINT (-605665.4061647884 1239516.7261363622);SK-2023-23SR-PREMIER;SK;;23SR-PREMIER;;59.833133;-106.16583;2023;7;28;2023-07-28T00:00:00;2023-08-06T00:00:00;493;N;;;;
NFDB_point.616;POINT (-1833326.4037976936 2262527.4683797234);YT-2023-2023MA027;YT;;2023MA027;;64.03545;-136.59915;2023;7;28;2023-07-28T00:00:00;2023-10-27T00:00:00;297.1;U;;;Wilderness (forested);Flet Creek
NFDB_point.624;POINT (-1946558.4993616694 2331753.435768458);YT-2023-2023DA017;YT;;2023DA017;;63.879796;-139.370332;2023;7;28;2023-07-28T00:00:00;2023-07-29T00:00:00;1105.4;N;;;Full;French Gulch
NFDB_point.665;POINT (-1745900.914047047 2161775.7587276855);YT-2023-2023MA026;YT;;2023MA026;;63.761733;-133.866833;2023;7;28;2023-07-28T00:00:00;2023-10-27T00:00:00;1624.32;U;;;Wilderness (forested);Penape Lake
NFDB_point.764;POINT (-608812.760409193 1280177.3211986986);NT-2023-SS058-23;NT;;SS058-23;;60.197617;-106.355067;2023;7;28;2023-07-28T00:00:00;;8000;N;;MON;;
NFDB_point.765;POINT (-632047.1223263375 1289055.3222997887);NT-2023-SS059-23;NT;;SS059-23;;60.2394;-106.809117;2023;7;28;2023-07-28T00:00:00;;500;N;;MON;;
NFDB_point.766;POINT (-695761.7631742884 1324223.8064235547);NT-2023-SS055-23;NT;;SS055-23;;60.44355;-108.101417;2023;7;28;2023-07-28T00:00:00;;10000;N;;MON;;
NFDB_point.767;POINT (-1390917.4688024444 2182785.2055166014);NT-2023-VQ027-23;NT;;VQ027-23;;65.678133;-127.605983;2023;7;28;2023-07-28T00:00:00;;11000;N;;MON;;
NFDB_point.768;POINT (-1353571.9101766844 2424357.464806444);NT-2023-VQ030-23;NT;;VQ030-23;;67.779583;-129.701883;2023;7;28;2023-07-28T00:00:00;2023-09-06T00:00:00;25000;N;;MON;;
NFDB_point.769;POINT (-700732.8937649403 1303256.1851829235);NT-2023-SS056-23;NT;;SS056-23;;60.244567;-108.11215;2023;7;28;2023-07-28T00:00:00;;21000;N;;MON;;
NFDB_point.770;POINT (-1464557.0445285842 2258168.426276005);NT-2023-VQ034-23;NT;;VQ034-23;;65.934783;-129.8975;2023;7;28;2023-07-28T00:00:00;2023-09-06T00:00:00;12000;N;;MON;;
NFDB_point.771;POINT (-646036.841921939 1268261.8684658553);NT-2023-SS057-23;NT;;SS057-23;;60.026683;-106.992;2023;7;28;2023-07-28T00:00:00;;3700;N;;MON;;
NFDB_point.772;POINT (-896124.052437365 1935397.1383981183);NT-2023-ZF056-23;NT;;ZF056-23;;65.430833;-115.251667;2023;7;28;2023-07-28T00:00:00;2023-09-07T00:00:00;600;N;;MON;;
NFDB_point.773;POINT (-678382.4171525168 1291417.7396372026);NT-2023-SS053-23;NT;;SS053-23;;60.179;-107.661583;2023;7;28;2023-07-28T00:00:00;2023-09-08T00:00:00;325;N;;MON;;
NFDB_point.774;POINT (-1178652.9482534898 1961018.1935733855);NT-2023-VQ038-23;NT;;VQ038-23;;64.71735;-121.2397;2023;7;28;2023-07-28T00:00:00;2023-09-06T00:00:00;9000;N;;MON;;
NFDB_point.775;POINT (-950180.4526487574 2009856.6364433193);NT-2023-ZF052-23;NT;;ZF052-23;;65.919167;-116.941667;2023;7;28;2023-07-28T00:00:00;2023-09-07T00:00:00;20279.58;N;;MON;;
NFDB_point.776;POINT (-1465363.071279673 2271731.6162655703);NT-2023-VQ033-23;NT;;VQ033-23;;66.0378;-130.074;2023;7;28;2023-07-28T00:00:00;2023-09-06T00:00:00;11000;N;;MON;;
NFDB_point.777;POINT (-605162.2427263466 1265999.8981063864);NT-2023-SS054-23;NT;;SS054-23;;60.0747;-106.24215;2023;7;28;2023-07-28T00:00:00;;5500;N;;MON;;
NFDB_point.778;POINT (-915566.5807043575 1955484.7396526402);NT-2023-ZF054-23;NT;;ZF054-23;;65.55;-115.804167;2023;7;28;2023-07-28T00:00:00;2023-09-07T00:00:00;5400;N;;MON;;
NFDB_point.353;POINT (-342731.33592727286 1095506.6882811706);MB-2023-NO104;MB;;NO104;;58.8442;-101.107;2023;7;27;2023-07-27T00:00:00;;450;N;;MON;;
NFDB_point.379;POINT (995772.8830960286 284257.6429046104);ON-2023-COC49;ON;;COC49;;50.5531;-80.7494;2023;7;27;2023-07-27T00:00:00;2023-10-17T00:00:00;10194.7;N;IFR;MON;;
NFDB_point.621;POINT (-1732318.9510476224 2445937.141423182);YT-2023-2023DA014;YT;;2023DA014;;65.948833;-137.311167;2023;7;27;2023-07-27T00:00:00;2023-10-13T00:00:00;21418.49;N;;;Wilderness (forested);Enterprise Creek
NFDB_point.685;POINT (-1680821.572875867 2464912.8590066484);YT-2023-2023OC007;YT;;2023OC007;;66.379333;-136.647333;2023;7;27;2023-07-27T00:00:00;2023-10-13T00:00:00;5673.67;N;;;Wilderness (forested);Eagle River
NFDB_point.701;POINT (-1736323.817654732 2444292.000248292);YT-2023-2023DA015;YT;;2023DA015;;65.914;-137.3595;2023;7;27;2023-07-27T00:00:00;2023-10-13T00:00:00;12500;N;;;Wilderness (forested);Ogilvie River
NFDB_point.779;POINT (-822750.179614987 1702088.6637072302);NT-2023-ZF049-23;NT;;ZF049-23;;63.5625;-112.2884;2023;7;27;2023-07-27T00:00:00;2023-10-01T00:00:00;1591.69;N;;MON;;
NFDB_point.780;POINT (-1344932.7602183109 2490012.113216298);NT-2023-EV020-23;NT;;EV020-23;;68.3375;-130.368;2023;7;27;2023-07-27T00:00:00;2023-09-06T00:00:00;3000;N;;MON;;
NFDB_point.781;POINT (-1363061.5312338434 2330794.0299032996);NT-2023-VQ025-23;NT;;VQ025-23;;66.992717;-128.746967;2023;7;27;2023-07-27T00:00:00;2023-09-06T00:00:00;1900;N;;MON;;
NFDB_point.782;POINT (-1355941.498251581 2495355.945477912);NT-2023-EV021-23;NT;;EV021-23;;68.3255;-130.671667;2023;7;27;2023-07-27T00:00:00;2023-09-06T00:00:00;3000;N;;MON;;
NFDB_point.783;POINT (-1401212.284883686 2462025.554747155);NT-2023-EV018-23;NT;;EV018-23;;67.842167;-131.1755;2023;7;27;2023-07-27T00:00:00;2023-09-06T00:00:00;224;N;;MON;;
NFDB_point.784;POINT (-1388227.499716775 2470581.73879636);NT-2023-EV026-23;NT;;EV026-23;;67.973167;-131.019833;2023;7;27;2023-07-27T00:00:00;2023-09-06T00:00:00;300;N;;MON;;
