province,fire_id,latitude,longitude,year,size_ha,cause,size
Manitoba,EA013,50.919167,-95.178889,2016,12648.5,Natural,Very small
Manitoba,CE020,51.432778,-97.410833,2016,202.1,Human,Very small
Saskatchewan,16HB-SUCKER,53.805133,-102.50045,2016,388.9,Natural,Very small
Saskatchewan,16SF-RM185,50.647058,-102.906372,2016,500.0,Human,Very small
Alberta,MWF009,56.670117,-111.464233,2016,485123.6,Unknown,Extremely large
Alberta,SWF030,56.737167,-115.909133,2016,1939.9,Natural,Very small
Saskatchewan,16PA-RM431,52.853333,-106.052833,2016,450.0,Human,Very small
British Columbia,2016-G80107,56.5855,-120.4975,2016,300.0,Human,Very small
Saskatchewan,16SF-CONDIE,50.560591,-104.716364,2016,250.0,Human,Very small
Manitoba,CE001,51.873333,-99.706667,2016,223.6,Human,Very small
British Columbia,2016-G80074,56.2564,-121.6375,2016,5636.0,Human,Very small
British Columbia,2016-G70073,56.1031,-121.9993,2016,510.0,Human,Very small
British Columbia,2016-G80068,56.5229,-120.4328,2016,62700.0,Human,Small
British Columbia,2016-G80046,56.5937,-121.1951,2016,15739.0,Human,Very small
British Columbia,2016-G80065,56.2839,-121.0885,2016,250.0,Human,Very small
British Columbia,2016-G80078,57.001,-121.4809,2016,237.0,Human,Very small
British Columbia,2016-G80040,56.1999,-120.6388,2016,420.0,Human,Very small
British Columbia,2016-G80051,56.2232,-121.4305,2016,500.0,Human,Very small
British Columbia,2016-G70045,55.9794,-121.3513,2016,447.0,Human,Very small
British Columbia,2016-G70067,56.0994,-120.6907,2016,897.0,Human,Very small
British Columbia,2016-G70037,56.0502,-121.9613,2016,272.1,Human,Very small
British Columbia,2016-G70043,55.7264,-121.2176,2016,641.0,Human,Very small
British Columbia,2016-G70052,55.669,-120.7123,2016,475.0,Human,Very small
British Columbia,2016-G70057,55.6131,-121.4046,2016,539.0,Human,Very small
British Columbia,2016-G80108,56.2867,-121.4267,2016,236.0,Human,Very small
British Columbia,2016-C10023,52.9755,-123.6016,2016,398.5,Human,Very small
Northwest Territories,ZF048-15,64.0425,-121.135666,2015,269.0,Natural,Very small
Northwest Territories,FS083-15,61.494833,-123.469166,2015,2667.1,Natural,Very small
Northwest Territories,ZF047-15,64.7745,-119.147833,2015,394.2,Natural,Very small
Saskatchewan,15BN-LDSAT08,58.209117,-109.845767,2015,5086.594009,Natural,Very small
Saskatchewan,15LX-LASAT01,55.012733,-109.78345,2015,283.0,Natural,Very small
Manitoba,WE022,51.066111,-99.033333,2015,1600.0,Human,Very small
Saskatchewan,15BN-LDSAT04,57.444767,-107.83795,2015,6164.230618,Natural,Very small
Ontario,SLK1,50.0368,-91.6936,2015,3297.600098,Unknown,Very small
Saskatchewan,15SR-LASAT01,58.381117,-108.06815,2015,2128.747827,Natural,Very small
British Columbia,2015-N10741,49.187,-115.5937,2015,1250.0,Natural,Very small
British Columbia,2015-C50219,51.0645,-124.034,2015,378.87,Natural,Very small
British Columbia,2015-N60726,49.3825,-118.2863,2015,277.3,Natural,Very small
British Columbia,2015-N50600,49.5283,-117.9767,2015,1240.0,Natural,Very small
British Columbia,2015-N60667,49.6131,-118.4681,2015,303.0,Natural,Very small
British Columbia,2015-K50615,49.1227,-119.6236,2015,5202.0,Natural,Very small
British Columbia,2015-K50619,49.2013,-119.5715,2015,317.0,Human,Very small
Manitoba,NE206,57.345,-98.0475,2015,300.0,Natural,Very small
Manitoba,NE205,56.798056,-100.170833,2015,420.4,Natural,Very small
British Columbia,2015-K60590,50.3284,-121.072,2015,400.0,Human,Very small
British Columbia,2015-K20589,50.397,-120.4038,2015,235.0,Natural,Very small
British Columbia,2015-N70624,49.1594,-116.6702,2015,480.0,Natural,Very small
British Columbia,2015-N60584,49.0724,-119.0086,2015,4417.0,Human,Very small
Manitoba,NE201,58.235556,-100.887778,2015,253.8,Natural,Very small
Manitoba,NE202,57.770556,-100.589722,2015,232.2,Natural,Very small
British Columbia,2015-V60407,48.6282,-124.2386,2015,400.0,Human,Very small
British Columbia,2015-N60590,49.156,-118.1181,2015,320.0,Natural,Very small
Quebec,2015-336,56.8006,-68.2008,2015,409.6,Natural,Very small
Newfoundland and Labrador,2015-625,54.43,-63.13,2015,259.0,Natural,Very small
Northwest Territories,SS081-15,60.746833,-114.8,2015,4948.0,Natural,Very small
Alberta,2015WB51,59.2785,-113.1123,2015,1687.1,Natural,Very small
Northwest Territories,ZF030-15,62.394666,-112.466833,2015,5655.1,Natural,Very small
Northwest Territories,SS077-15,60.262,-102.655333,2015,1388.46,Natural,Very small
Northwest Territories,ZF029-15,62.316666,-115.816666,2015,946.7,Natural,Very small
British Columbia,2015-V10370,49.4618,-121.8727,2015,1386.0,Human,Very small
Northwest Territories,ZF036-15,65.4325,-118.258166,2015,1765.2,Natural,Very small
Northwest Territories,ZF034-15,65.652166,-114.5395,2015,648.1,Natural,Very small
Northwest Territories,ZF039-15,63.459,-115.374166,2015,342.6,Natural,Very small
Northwest Territories,ZF032-15,64.658166,-115.451,2015,1592.0,Natural,Very small
Northwest Territories,ZF031-15,64.619166,-115.247833,2015,1323.4,Natural,Very small
Northwest Territories,ZF037-15,64.6585,-114.913,2015,1145.2,Natural,Very small
Saskatchewan,15LA-JEAN,56.342517,-106.382733,2015,13557.15803,Natural,Very small
British Columbia,2015-N60585,49.2741,-118.4138,2015,1966.0,Natural,Very small
Saskatchewan,15LA-GORDON,55.9023,-106.438733,2015,3580.191004,Natural,Very small
Saskatchewan,15LA-DONNER,56.1188,-106.41975,2015,1936.296099,Natural,Very small
Manitoba,NE176,55.478611,-95.030833,2015,418.1,Natural,Very small
Manitoba,NE178,55.381944,-94.220833,2015,214.7,Natural,Very small
Saskatchewan,15LX-PAWR02,55.2992,-109.7652,2015,25751.8746,Natural,Small
Manitoba,NE174,55.844167,-95.314444,2015,1108.1,Natural,Very small
Ontario,SUD38,47.0063,-81.4032,2015,438.0,Human,Very small
Saskatchewan,15LA-JONES,55.606,-105.865233,2015,2269.549834,Natural,Very small
Saskatchewan,15LA-RODGERS,55.61245,-106.0178,2015,518.366427,Natural,Very small
Saskatchewan,15LA-ORTON,55.662883,-105.893983,2015,1844.870926,Natural,Very small
British Columbia,2015-K40421,50.5269,-119.5671,2015,348.0,Natural,Very small
British Columbia,2015-N50577,49.0503,-117.9296,2015,227.0,Natural,Very small
British Columbia,2015-K20418,50.5863,-121.2262,2015,230.0,Natural,Very small
British Columbia,2015-K50391,50.046,-119.5099,2015,460.0,Natural,Very small
Manitoba,NE160,57.007778,-100.022778,2015,915.7,Natural,Very small
Manitoba,NE155,54.599167,-96.7925,2015,408.7,Natural,Very small
Saskatchewan,15BN-LDSAT01,56.64435,-107.7461,2015,4372.261904,Natural,Very small
Saskatchewan,15BN-LDSAT05,55.991911,-109.996016,2015,1813.645485,Natural,Very small
Saskatchewan,15BN-LDSAT07,57.269433,-107.3358,2015,657.666041,Natural,Very small
Alberta,SWF211,57.267517,-115.7718,2015,473.3,Natural,Very small
Manitoba,NE148,55.770278,-101.586389,2015,1071.9,Human,Very small
Saskatchewan,15DB-KEEPING,55.132647,-102.206051,2015,985.69957,Natural,Very small
Manitoba,NE145,54.249444,-96.158056,2015,522.0,Natural,Very small
Manitoba,NW052,55.131944,-99.721111,2015,450.0,Natural,Very small
Manitoba,EA092,53.266389,-96.764722,2015,332.3,Natural,Very small
Alberta,2015WB49,59.7916,-112.5802,2015,367.0,Natural,Very small
Saskatchewan,15LA-PINE2,57.466567,-102.0778,2015,1046.3,Natural,Very small
Saskatchewan,15LA-SHOE,55.295933,-104.571883,2015,634.723722,Natural,Very small
Saskatchewan,15DB-SEABEE,55.610367,-103.613767,2015,2432.828072,Natural,Very small
Manitoba,EA088,51.668056,-95.616667,2015,410.0,Natural,Very small
Northwest Territories,ZF021-15,64.1965,-118.306,2015,549.7,Natural,Very small
Saskatchewan,15LA-LDSAT04,57.752612,-104.342957,2015,351.578286,Natural,Very small
Manitoba,NW043,52.673056,-99.533333,2015,1900.0,Natural,Very small
Ontario,SLK55,54.406,-91.6357,2015,382.8999939,Natural,Very small
Saskatchewan,15LA-JEWELL,56.91135,-104.251017,2015,294.811892,Natural,Very small
Alberta,2015JA7,52.869192,-117.815363,2015,1000.0,Natural,Very small
British Columbia,2015-G90370,59.9801,-127.4353,2015,10827.3,Human,Very small
British Columbia,2015-C50146,52.2155,-124.1348,2015,8089.0,Human,Very small
Quebec,2015-300,55.3425,-75.8742,2015,639.6,Natural,Very small
British Columbia,2015-G10365,54.0913,-120.3234,2015,440.0,Natural,Very small
British Columbia,2015-N10307,49.5503,-116.5723,2015,200.0,Natural,Very small
Saskatchewan,15DB-SKIPPER,55.370234,-101.999972,2015,1184.0,Natural,Very small
Saskatchewan,15LA-SHADD,55.710333,-105.376117,2015,4184.938676,Natural,Very small
Ontario,RED59,54.095,-92.6567,2015,223.0,Natural,Very small
British Columbia,2015-G60372,56.3666,-123.8667,2015,5340.0,Natural,Very small
Alberta,HWF278,57.6969,-114.14,2015,3329.7,Natural,Very small
Saskatchewan,15BN-MALLORY,56.21125,-108.752133,2015,8752.564227,Natural,Very small
Saskatchewan,15LX-PIPESTONE,57.994517,-106.50745,2015,1811.812293,Natural,Very small
Saskatchewan,15LA-STANGER,57.15995,-102.093283,2015,527.270031,Natural,Very small
British Columbia,2015-N50275,49.1964,-117.146,2015,200.0,Natural,Very small
Saskatchewan,15LX-BOB,55.308467,-108.349283,2015,808.970362,Natural,Very small
Saskatchewan,15DB-KIPP,55.450733,-102.130917,2015,467.388876,Natural,Very small
Saskatchewan,15LA-HUTCH,55.84925,-104.29565,2015,6478.399419,Natural,Very small
Saskatchewan,15LA-WHYTE,54.789517,-104.941417,2015,1576.759055,Natural,Very small
Saskatchewan,15LA-MEW,55.023533,-106.0718,2015,1562.847101,Natural,Very small
Saskatchewan,15LA-LYNX,55.348883,-104.93555,2015,2500.001917,Natural,Very small
Northwest Territories,SS063-15,60.016666,-118.166666,2015,611.49,Natural,Very small
British Columbia,2015-V70274,49.2587,-124.9847,2015,450.0,Human,Very small
British Columbia,2015-N10278,49.5086,-116.5935,2015,250.0,Natural,Very small
Saskatchewan,15LA-STOWERS,55.039833,-105.902,2015,1599.740064,Natural,Very small
Saskatchewan,15LX-BARB,55.296483,-107.174583,2015,1636.347862,Natural,Very small
Saskatchewan,15WY-BITERN,53.975917,-105.73775,2015,318.342158,Natural,Very small
Saskatchewan,15LX-MUG,54.902983,-107.45205,2015,3407.112853,Natural,Very small
Saskatchewan,15LA-CAREY,55.042017,-104.640483,2015,20304.10467,Natural,Very small
Northwest Territories,SS061-15,60.631,-108.213,2015,600.0,Natural,Very small
Northwest Territories,SS062-15,60.564,-108.289333,2015,1200.0,Natural,Very small
Northwest Territories,SS060-15,60.619166,-106.792333,2015,1524.0,Natural,Very small
Northwest Territories,SS059-15,60.483666,-107.103166,2015,1200.0,Natural,Very small
Northwest Territories,SS057-15,60.108833,-118.565833,2015,926.79,Natural,Very small
Northwest Territories,SS064-15,60.03,-119.243166,2015,10176.0,Natural,Very small
British Columbia,2015-V50256,49.5211,-123.815,2015,423.0,Human,Very small
British Columbia,2015-N10262,49.8971,-116.3049,2015,207.0,Natural,Very small
Alberta,HWF272,59.039817,-114.984083,2015,1929.3,Natural,Very small
Alberta,PWF131,56.649467,-118.64445,2015,2872.8,Natural,Very small
Alberta,LWF191,55.960517,-112.48575,2015,200.7,Natural,Very small
Saskatchewan,15BN-MERVIN,55.384067,-109.589033,2015,922.953584,Natural,Very small
Saskatchewan,15LA-LINE,54.958883,-106.2559,2015,432.671901,Natural,Very small
Saskatchewan,15DB-MARCHELL,55.428917,-102.694233,2015,2455.451394,Natural,Very small
Northwest Territories,ZF020-15,63.4,-112.616666,2015,8361.3,Natural,Very small
Alberta,HWF267,59.37075,-117.871667,2015,789.6,Natural,Very small
Alberta,PWF129,56.821533,-118.562317,2015,419.5,Natural,Very small
Alberta,SWF175,56.982,-114.200167,2015,8407.0,Natural,Very small
Saskatchewan,15LA-MEILI,56.654167,-103.9875,2015,3288.172607,Natural,Very small
Saskatchewan,15LA-GOW,56.632333,-104.610533,2015,332.250263,Natural,Very small
Saskatchewan,15LA-FRANK,57.954233,-104.975983,2015,588.964633,Natural,Very small
Saskatchewan,15LA-BOW,55.296533,-104.369167,2015,283.462401,Natural,Very small
Saskatchewan,15LA-OTTO,56.947217,-103.2385,2015,2205.476989,Natural,Very small
Saskatchewan,15LA-WILMA,57.020817,-103.694833,2015,1236.250208,Natural,Very small
Manitoba,NE116,55.406389,-96.260556,2015,322.6,Natural,Very small
Quebec,2015-288,51.9222,-59.2239,2015,231.7,Natural,Very small
Quebec,2015-287,51.9556,-59.0017,2015,825.6,Natural,Very small
Northwest Territories,2015NA9,61.7707,-125.8442,2015,200.0,Natural,Very small
Ontario,COC15,55.8397,-89.1071,2015,580.0,Natural,Very small
British Columbia,2015-V30241,50.6786,-123.3676,2015,6735.0,Natural,Very small
British Columbia,2015-V10247,49.9155,-121.8894,2015,2985.0,Natural,Very small
British Columbia,2015-C20147,51.9035,-122.6792,2015,655.0,Natural,Very small
British Columbia,2015-N70245,50.362,-117.1922,2015,470.0,Natural,Very small
British Columbia,2015-N70261,49.6209,-117.2311,2015,777.0,Natural,Very small
Alberta,MWF113,57.4103,-113.666167,2015,330.0,Natural,Very small
Alberta,MWF114,57.387067,-113.717133,2015,14800.0,Natural,Very small
Alberta,SWF140,57.133923,-115.3109,2015,1916.0,Natural,Very small
Alberta,SWF163,55.675535,-114.616475,2015,9895.0,Natural,Very small
Saskatchewan,15LA-GIEKIE,57.7061,-103.8457,2015,1424.958026,Natural,Very small
Northwest Territories,FS075-15,60.966666,-120.333333,2015,430.1,Natural,Very small
Ontario,NIP31,52.5482,-87.9608,2015,340.0,Natural,Very small
British Columbia,2015-G90326,59.6776,-124.4466,2015,2395.6,Natural,Very small
British Columbia,2015-G90303,58.7428,-123.1242,2015,3994.4,Natural,Very small
British Columbia,2015-G90309,58.9851,-122.0269,2015,1399.4,Natural,Very small
British Columbia,2015-G90359,58.3245,-122.7542,2015,7803.8,Natural,Very small
British Columbia,2015-G90387,58.4142,-121.4086,2015,307.0,Natural,Very small
British Columbia,2015-K50247,49.0032,-119.9053,2015,588.0,Natural,Very small
Saskatchewan,15SR-OLDMAN,59.709517,-107.477917,2015,1623.069695,Natural,Very small
Saskatchewan,15DB-CALEDON,55.2063,-101.9769,2015,14056.69237,Natural,Very small
Manitoba,NE110,56.308889,-101.855556,2015,6381.2,Natural,Very small
Northwest Territories,VQ015-15,64.794,-120.907166,2015,931.9,Natural,Very small
Northwest Territories,FS072-15,63.5495,-123.2855,2015,474.8,Natural,Very small
Northwest Territories,FS074-15,63.5325,-125.357,2015,1692.1,Natural,Very small
Northwest Territories,FS073-15,63.855833,-123.922833,2015,285.4,Natural,Very small
Northwest Territories,FS071-15,63.186666,-123.84,2015,3212.9,Natural,Very small
Northwest Territories,FS070-15,62.993333,-123.541666,2015,342.9,Natural,Very small
Northwest Territories,FS068-15,62.949833,-122.714166,2015,710.6,Natural,Very small
Alberta,2015WB46,59.568,-115.4453,2015,999.8,Natural,Very small
Alberta,HWF255,58.76305,-117.3081,2015,277.96,Human,Very small
Alberta,HWF258,57.778733,-116.3263,2015,16028.9,Natural,Very small
Alberta,MWF110,56.609767,-112.142083,2015,4351.0,Natural,Very small
Saskatchewan,15DB-CRANG,54.53775,-102.704417,2015,353.501912,Natural,Very small
Saskatchewan,15WY-BTNIR01,53.8605,-105.83,2015,910.108372,Natural,Very small
Saskatchewan,15LX-TEX,55.149533,-106.7431,2015,200.0,Natural,Very small
Saskatchewan,15BN-JAYLEEN,55.6375,-108.834417,2015,10377.1602,Natural,Very small
Manitoba,NE102,56.221667,-101.278889,2015,400.0,Natural,Very small
Newfoundland and Labrador,2015-613,53.36,-61.29,2015,423.0,Natural,Very small
Newfoundland and Labrador,2015-610,53.73,-61.32,2015,1038.0,Natural,Very small
Newfoundland and Labrador,2015-617,52.28,-60.98,2015,1800.0,Natural,Very small
Yukon,2015WL018,60.071667,-127.495,2015,64466.0,Natural,Small
Northwest Territories,ZF015-15,63.492666,-116.451333,2015,363.9,Natural,Very small
Northwest Territories,ZF016-15,64.083333,-113.966666,2015,3304.2,Natural,Very small
Northwest Territories,FS067-15,61.55,-122.583333,2015,500.0,Natural,Very small
Northwest Territories,FS064-15,62.171666,-120.125,2015,4920.7,Natural,Very small
Northwest Territories,FS065-15,61.8595,-123.593166,2015,6220.51,Natural,Very small
Northwest Territories,SS055-15,61.766,-117.836833,2015,2564.39,Natural,Very small
Northwest Territories,FS063-15,61.7,-119.633333,2015,7101.0,Natural,Very small
Northwest Territories,2015WB44,60.6487,-113.4047,2015,899.2,Natural,Very small
Alberta,2015WB45,59.5653,-115.2846,2015,261.8,Natural,Very small
British Columbia,2015-R50101,53.0389,-127.4585,2015,1159.3,Natural,Very small
Alberta,MWF106,59.251483,-111.30285,2015,956.4,Natural,Very small
Alberta,HWF249,58.049183,-115.84555,2015,4964.2,Natural,Very small
Alberta,HWF252,57.8716,-114.312867,2015,625.28,Natural,Very small
Alberta,MWF107,57.750583,-113.066667,2015,594.0,Natural,Very small
Alberta,MWF118,58.52665,-110.205567,2015,1045.1,Natural,Very small
Saskatchewan,15BR-POND19,54.6035,-108.174917,2015,571.75896,Natural,Very small
Saskatchewan,15LA-DICKSON,56.566917,-103.827083,2015,827.882009,Natural,Very small
Saskatchewan,15LA-MARGE,56.459283,-103.76815,2015,10677.26141,Natural,Very small
Saskatchewan,15BN-BRAY,55.680917,-109.596467,2015,64505.45856,Natural,Small
Saskatchewan,15SR-MILAD,58.92335,-102.768217,2015,910.158298,Natural,Very small
Saskatchewan,15LX-RED,57.227767,-106.354167,2015,24180.31018,Natural,Small
Saskatchewan,15LA-JOHN,55.781067,-106.07585,2015,470.418003,Natural,Very small
Saskatchewan,15DB-SCIMITAR,55.833067,-102.701417,2015,22006.48649,Natural,Very small
Saskatchewan,15LX-PORTER,56.645133,-107.300167,2015,45614.82906,Natural,Small
Manitoba,NE097,59.9875,-99.626111,2015,748.7,Natural,Very small
Manitoba,NE093,56.371111,-101.828333,2015,4230.3,Natural,Very small
Manitoba,NE098,56.365556,-101.776944,2015,1959.0,Natural,Very small
Manitoba,NE094,56.741944,-99.863056,2015,880.0,Natural,Very small
Quebec,2015-272,50.4028,-79.3094,2015,1014.9,Natural,Very small
Northwest Territories,ZF014-15,62.369,-113.2945,2015,33473.0,Natural,Small
Northwest Territories,FS057-15,62.4415,-122.661666,2015,1024.8,Natural,Very small
Northwest Territories,FS059-15,62.538666,-122.768666,2015,877.7,Natural,Very small
Northwest Territories,FS056-15,62.628666,-122.279666,2015,416.4,Natural,Very small
Northwest Territories,FS058-15,62.648,-123.459166,2015,2014.4,Natural,Very small
Northwest Territories,FS060-15,61.828333,-123.078333,2015,4904.7,Natural,Very small
Northwest Territories,SS054-15,60.640333,-117.789333,2015,1594.85,Natural,Very small
Northwest Territories,SS053-15,60.487333,-117.005833,2015,336.19,Natural,Very small
Northwest Territories,SS050-15,60.972,-117.101833,2015,3447.06,Natural,Very small
Northwest Territories,FS062-15,60.828333,-121.845,2015,360.1,Natural,Very small
Northwest Territories,SS051-15,60.639333,-113.4305,2015,5500.0,Natural,Very small
Northwest Territories,2015WB39,60.0417,-114.877,2015,18578.0,Natural,Very small
Alberta,2015WB41,59.6624,-113.0389,2015,24875.7,Natural,Small
Alberta,2015WB38,59.2423,-111.5548,2015,3195.6,Natural,Very small
Alberta,2015WB40,58.3369,-113.4738,2015,9293.1,Natural,Very small
British Columbia,2015-G90323,59.7668,-120.3396,2015,3151.8,Natural,Very small
Alberta,HWF223,59.753067,-117.1767,2015,626.38,Natural,Very small
Alberta,HWF234,59.8466,-116.768133,2015,278.1,Natural,Very small
Alberta,HWF237,59.293383,-118.094617,2015,19280.0,Natural,Very small
Alberta,HWF240,59.216,-117.6876,2015,661.5,Natural,Very small
Alberta,HWF246,59.243467,-117.982,2015,3815.5,Natural,Very small
Alberta,HWF248,59.229717,-119.975783,2015,15155.0,Natural,Very small
Alberta,HWF229,57.941217,-114.616117,2015,42737.35,Natural,Small
Alberta,MWF101,57.736167,-112.923833,2015,68000.0,Natural,Small
Alberta,MWF094,57.006633,-110.534333,2015,11032.9,Natural,Very small
Alberta,LWF175,56.0438,-110.21215,2015,15375.6,Natural,Very small
Saskatchewan,15BN-KAYLE,55.56245,-109.245433,2015,7900.0,Natural,Very small
Saskatchewan,15LX-DORE,54.789733,-107.495767,2015,521.397852,Natural,Very small
Saskatchewan,15SR-RIVER-2,58.968733,-105.073683,2015,3723.243067,Natural,Very small
Saskatchewan,15LA-IRVINE,55.734017,-106.003833,2015,2657.026733,Natural,Very small
Saskatchewan,15LX-ROCK,55.729317,-106.583317,2015,500.0,Natural,Very small
Saskatchewan,15BN-MACK,56.515867,-109.247133,2015,38277.84287,Natural,Small
Saskatchewan,15LX-ALSTEAD,55.552567,-107.23325,2015,500.0,Natural,Very small
Saskatchewan,15WY-CRYSTO,54.5878,-105.947983,2015,9000.0,Natural,Very small
Saskatchewan,15SR-REIDS,58.919233,-102.925033,2015,1512.640547,Natural,Very small
Saskatchewan,15BN-NUT2,56.564514,-108.36644,2015,28186.03205,Natural,Small
Saskatchewan,15LA-HODGES,55.47555,-105.911433,2015,6256.0,Natural,Very small
Saskatchewan,15LX-SENYK,55.522735,-106.714103,2015,140007.2818,Natural,Medium
Saskatchewan,15DN-PAWR01,54.9685,-109.2174,2015,3503.533,Natural,Very small
Saskatchewan,15LA-MARK,55.381367,-106.5091,2015,508.994213,Natural,Very small
Saskatchewan,15LA-ADAM,55.34495,-106.427633,2015,4417.250485,Natural,Very small
Saskatchewan,15BN-EAGLE,57.8,-109.05,2015,19825.37467,Natural,Very small
Saskatchewan,15LX-DOG,55.671033,-107.0498,2015,4000.0,Natural,Very small
Saskatchewan,15LA-FRANCIS,55.28405,-105.070417,2015,2843.167402,Natural,Very small
Saskatchewan,15LX-SPEAR,55.6851,-106.8374,2015,300.0,Natural,Very small
Saskatchewan,15BN-CLAY2,56.500364,-109.705,2015,3806.852193,Natural,Very small
Saskatchewan,15BN-LES,58.433967,-109.381117,2015,1227.545611,Natural,Very small
Manitoba,NE096,56.33,-99.369722,2015,362.2,Natural,Very small
Manitoba,NW026,55.653056,-100.630833,2015,3503.5,Natural,Very small
Manitoba,NE077,56.150278,-98.400278,2015,3312.9,Natural,Very small
Manitoba,NE084,55.356389,-98.868333,2015,802.8,Natural,Very small
Manitoba,NE076,55.356111,-97.056111,2015,5136.6,Natural,Very small
Manitoba,NE082,54.908889,-95.660556,2015,577.3,Natural,Very small
Manitoba,NW028,53.915278,-99.642778,2015,3059.9,Natural,Very small
Manitoba,EA049,52.536667,-96.297222,2015,200.0,Natural,Very small
Manitoba,NW020,52.777222,-99.343056,2015,1168.1,Natural,Very small
Yukon,2015DA042,65.647483,-136.316017,2015,300.0,Natural,Very small
Northwest Territories,SS044-15,60.35,-111.5095,2015,987.13,Natural,Very small
Northwest Territories,SS042-15,60.2015,-111.246833,2015,213.6,Natural,Very small
Northwest Territories,SS045-15,60.4385,-111.472333,2015,814.0,Natural,Very small
Northwest Territories,FS048-15,61.538333,-121.649833,2015,8690.0,Natural,Very small
Northwest Territories,FS051-15,61.694666,-123.052833,2015,8125.4,Natural,Very small
Northwest Territories,SS048-15,61.449833,-117.109666,2015,1583.12,Natural,Very small
Northwest Territories,SS040-15,61.204666,-118.6,2015,4515.08,Natural,Very small
Northwest Territories,SS037-15,60.572166,-115.8565,2015,33763.13,Natural,Small
Northwest Territories,FS045-15,61.092,-122.406833,2015,9801.8,Natural,Very small
Northwest Territories,FS054-15,60.117833,-121.945,2015,5147.2,Natural,Very small
Northwest Territories,FS055-15,60.076666,-122.749166,2015,930.4,Natural,Very small
Northwest Territories,2015WB25,60.0819,-113.8019,2015,804.5,Natural,Very small
Saskatchewan,2015PA5,54.25,-106.28,2015,8620.0,Natural,Very small
Ontario,RED46,51.3007,-94.9358,2015,333.0,Natural,Very small
Ontario,SLK21,52.583,-91.2974,2015,429.0,Natural,Very small
Ontario,RED44,51.2952,-94.6458,2015,1024.0,Natural,Very small
British Columbia,2015-G90269,59.1845,-122.3646,2015,1047.0,Natural,Very small
British Columbia,2015-G90287,59.2333,-120.0,2015,1918.3,Natural,Very small
British Columbia,2015-G90292,58.0797,-121.9575,2015,2421.1,Natural,Very small
Alberta,MWF091,59.051,-110.78875,2015,1127.8,Natural,Very small
Alberta,HWF220,58.462933,-118.18735,2015,7048.19,Natural,Very small
Alberta,HWF217,58.52995,-118.0047,2015,28270.0,Natural,Small
Alberta,HWF219,58.190767,-118.35585,2015,11945.8,Natural,Very small
Alberta,HWF216,57.767067,-114.488367,2015,457.6,Natural,Very small
Alberta,HWF227,57.5809,-114.77335,2015,2131.69,Natural,Very small
Alberta,HWF228,57.561667,-114.419417,2015,309.5,Natural,Very small
Alberta,HWF213,57.916833,-116.023867,2015,12822.5,Natural,Very small
Saskatchewan,15BN-JACKSON,58.2625,-109.429167,2015,26375.2843,Natural,Small
Saskatchewan,15LX-FISH,57.008333,-106.7625,2015,5800.63289,Natural,Very small
Saskatchewan,15LA-MARCUS,55.577967,-104.603983,2015,346.335778,Natural,Very small
Saskatchewan,15LA-ELI,55.2657,-105.285517,2015,11317.0,Natural,Very small
Saskatchewan,15LX-BRENDA,55.348517,-107.019933,2015,400.0,Natural,Very small
Saskatchewan,15LX-BAR,55.47925,-106.5089,2015,1107.319931,Natural,Very small
Saskatchewan,15WY-PHILION,54.540617,-106.544117,2015,106749.9719,Natural,Medium
Saskatchewan,15LF-EAST,54.297983,-105.36475,2015,733.560277,Natural,Very small
Saskatchewan,15HB-BORDER,53.5125,-101.770833,2015,359.309501,Natural,Very small
Saskatchewan,15LF-DOWD,54.671,-104.850233,2015,1723.484799,Natural,Very small
Saskatchewan,15LX-SUDDEN,54.830783,-107.9642,2015,5031.829728,Natural,Very small
Saskatchewan,15DB-VANCE,54.880483,-103.7008,2015,27164.75274,Natural,Small
Saskatchewan,15WY-WEYAK,54.39925,-105.963583,2015,229.0,Natural,Very small
Saskatchewan,15BN-KODA,58.525,-109.616667,2015,10748.96482,Natural,Very small
Saskatchewan,15BN-CINDY,56.45,-107.933333,2015,26605.9747,Natural,Small
Saskatchewan,15LF-NIPEK,54.417017,-105.05375,2015,391.909583,Natural,Very small
Saskatchewan,15LA-EMMEL,54.9578,-106.588983,2015,15328.0,Natural,Very small
Saskatchewan,15LX-CARRAG,54.999717,-106.846533,2015,18926.78639,Natural,Very small
Saskatchewan,15WY-MLIR13,54.065267,-105.88285,2015,4171.847707,Natural,Very small
Saskatchewan,15LX-PHANE,55.2647,-106.911217,2015,500.0,Natural,Very small
Saskatchewan,15LX-GILBERT,55.169233,-106.67825,2015,2732.328201,Natural,Very small
Manitoba,NW025,55.765,-100.17,2015,2172.4,Natural,Very small
Manitoba,NW016,53.523889,-101.085,2015,8500.0,Natural,Very small
Yukon,2015OC013,66.4105,-139.353833,2015,600.0,Natural,Very small
Yukon,2015DA035,64.733833,-138.040833,2015,600.0,Natural,Very small
Yukon,2015DA036,63.601117,-138.13915,2015,500.0,Natural,Very small
Yukon,2015BC005,62.3951,-139.22915,2015,405.0,Natural,Very small
Yukon,2015CA015,62.746667,-135.3575,2015,515.0,Natural,Very small
Northwest Territories,FS039-15,62.088166,-122.970833,2015,5993.8,Natural,Very small
Northwest Territories,FS042-15,60.415,-120.53,2015,5592.5,Natural,Very small
Northwest Territories,SS036-15,60.656166,-114.0865,2015,1090.5,Natural,Very small
Northwest Territories,2015NA7,61.3833,-123.75,2015,1173.0,Natural,Very small
